timestamp_us;;;
5391514;1817;1.464;78.21
5391790;1856;1.496;66.82
5392065;1868;1.505;63.31
5392337;1846;1.488;69.74
5402860;1891;1.524;56.59
5403138;1904;1.534;52.79
5403410;1874;1.510;61.56
5403685;1856;1.496;66.82
5403960;1872;1.509;62.14
5414482;1807;1.456;81.13
5414757;1859;1.498;65.94
5415028;1857;1.496;66.52
5415299;1874;1.510;61.56
5415583;1936;1.560;43.45
5426026;1883;1.517;58.93
5426304;1840;1.483;71.49
5426588;1903;1.534;53.09
5426864;1857;1.496;66.52
5427135;1856;1.496;66.82
5427411;1866;1.504;63.90
5437920;1859;1.498;65.94
5438194;1843;1.485;70.61
5438465;1879;1.514;60.10
5438741;1861;1.500;65.36
5439017;1891;1.524;56.59
5449622;1918;1.546;48.71
5449898;1815;1.463;78.79
5460402;1808;1.457;80.84
5460684;1844;1.486;70.32
5460946;1827;1.472;75.29
5461213;1857;1.496;66.52
5461475;1702;1.372;111.80
5471946;1879;1.514;60.10
5472220;1844;1.486;70.32
5472483;1808;1.457;80.84
5472756;1839;1.482;71.78
5473027;1876;1.512;60.97
5473297;1861;1.500;65.36
5483753;1837;1.480;72.37
5484028;1871;1.508;62.43
5484298;1854;1.494;67.40
5484567;1868;1.505;63.31
5484826;1831;1.476;74.12
5495297;1857;1.496;66.52
5495573;1867;1.505;63.60
5495839;1851;1.492;68.28
5496109;1877;1.513;60.68
5496380;1841;1.484;71.20
5506842;1840;1.483;71.49
5507116;1882;1.517;59.22
5507387;1840;1.483;71.49
5507665;1844;1.486;70.32
5507928;1855;1.495;67.11
5508193;1859;1.498;65.94
5518644;1874;1.510;61.56
5529253;1863;1.501;64.77
5529527;1877;1.513;60.68
5529794;1869;1.506;63.02
5530064;1873;1.509;61.85
5530326;1871;1.508;62.43
5530599;1858;1.497;66.23
5541040;1865;1.503;64.19
5541311;1856;1.496;66.82
5541588;1855;1.495;67.11
5541857;1881;1.516;59.51
5542128;1807;1.456;81.13
5552592;1838;1.481;72.08
5552862;1865;1.503;64.19
5553132;1856;1.496;66.82
5553402;1856;1.496;66.82
5553679;1840;1.483;71.49
5564132;1899;1.530;54.26
5564407;1895;1.527;55.42
5564676;1856;1.496;66.82
5564942;1840;1.483;71.49
5565212;1872;1.509;62.14
5565482;1872;1.509;62.14
5575939;1848;1.489;69.15
5576206;1855;1.495;67.11
5576472;1865;1.503;64.19
5576750;1872;1.509;62.14
5577020;1901;1.532;53.67
5587483;1861;1.500;65.36
5587765;1872;1.509;62.14
5588035;1860;1.499;65.65
5598699;1859;1.498;65.94
5598968;1811;1.459;79.96
5599227;1907;1.537;51.92
5599500;1890;1.523;56.88
5609961;1875;1.511;61.27
5610231;1871;1.508;62.43
5610509;1876;1.512;60.97
5610779;1863;1.501;64.77
5611042;1867;1.505;63.60
5611309;1903;1.534;53.09
5621772;1865;1.503;64.19
5622046;1828;1.473;75.00
5622318;1877;1.513;60.68
5622597;1835;1.479;72.95
5622867;1872;1.509;62.14
5633317;1902;1.533;53.38
5633599;1885;1.519;58.35
5633869;1882;1.517;59.22
5634139;1847;1.488;69.45
5634410;1862;1.501;65.06
5644861;1862;1.501;65.06
5645135;1913;1.542;50.17
5645404;1841;1.484;71.20
5645682;1847;1.488;69.45
5645953;1870;1.507;62.73
5646223;1850;1.491;68.57
5656668;1843;1.485;70.61
5656934;1840;1.483;71.49
5657201;1857;1.496;66.52
5657464;1853;1.493;67.69
5668146;1744;1.405;99.53
5668415;1889;1.522;57.18
5668689;1859;1.498;65.94
5679146;1802;1.452;82.59
5679409;1859;1.498;65.94
5679674;1858;1.497;66.23
5679933;1915;1.543;49.58
5680191;1853;1.493;67.69
5690690;1887;1.521;57.76
5690960;1863;1.501;64.77
5691223;1871;1.508;62.43
5691489;1869;1.506;63.02
5691765;1881;1.516;59.51
5692035;1867;1.505;63.60
5702509;1867;1.505;63.60
5702783;1871;1.508;62.43
5703053;1815;1.463;78.79
5703324;1885;1.519;58.35
5703601;1870;1.507;62.73
5714045;1852;1.492;67.99
5714321;1867;1.505;63.60
5714597;1858;1.497;66.23
5714860;1861;1.500;65.36
5715126;1907;1.537;51.92
5725596;1866;1.504;63.90
5725870;1873;1.509;61.85
5726132;1883;1.517;58.93
5726398;1868;1.505;63.31
5726667;1826;1.472;75.58
5726934;1894;1.526;55.72
5737554;1830;1.475;74.41
5737831;1871;1.508;62.43
5748334;1923;1.550;47.24
5748617;1915;1.543;49.58
5748879;1823;1.469;76.46
5749146;1874;1.510;61.56
5749416;1849;1.490;68.86
5759874;1862;1.501;65.06
5760144;1872;1.509;62.14
