timestamp_us,adc_raw,voltage_V,field_mT
544636864,1632,1.315,26.81
544687248,1601,1.290,28.59
544737695,1585,1.277,29.52
544788080,1600,1.289,28.65
544838466,1601,1.290,28.59
544888850,1585,1.277,29.52
544939236,1617,1.303,27.67
544989692,1632,1.315,26.81
545040078,1600,1.289,28.65
545090464,1568,1.264,30.49
545140854,1601,1.290,28.59
545191241,1601,1.290,28.59
545241690,1568,1.264,30.49
545292078,1601,1.290,28.59
545342462,1569,1.264,30.44
545392850,1601,1.290,28.59
545443235,1601,1.290,28.59
545493687,1568,1.264,30.49
545544073,1617,1.303,27.67
545594459,1601,1.290,28.59
545644843,1616,1.302,27.73
545695228,1569,1.264,30.44
545745685,1569,1.264,30.44
545796069,1569,1.264,30.44
545846456,1584,1.276,29.57
545896845,1584,1.276,29.57
545947232,1601,1.290,28.59
545997681,1584,1.276,29.57
546048070,1552,1.251,31.41
546098454,1552,1.251,31.41
546148842,1601,1.290,28.59
546199226,1584,1.276,29.57
546249679,1584,1.276,29.57
546300065,1569,1.264,30.44
546350451,1585,1.277,29.52
546400847,1568,1.264,30.49
546451233,1552,1.251,31.41
546501677,1552,1.251,31.41
546552061,1585,1.277,29.52
546602447,1584,1.276,29.57
546652831,1568,1.264,30.49
546703218,1536,1.238,32.34
546753673,1552,1.251,31.41
546804061,1569,1.264,30.44
546854446,1569,1.264,30.44
546904834,1569,1.264,30.44
546955219,1648,1.328,25.89
547005671,1537,1.239,32.28
547056057,1568,1.264,30.49
547111464,1569,1.264,30.44
547161849,1536,1.238,32.34
547212236,1536,1.238,32.34
547262668,1553,1.252,31.36
547313056,1553,1.252,31.36
547363443,1536,1.238,32.34
547413828,1521,1.226,33.20
547464216,1521,1.226,33.20
547514665,1536,1.238,32.34
547565051,1537,1.239,32.28
547615436,1553,1.252,31.36
547665821,1537,1.239,32.28
547716204,1552,1.251,31.41
547766662,1553,1.252,31.36
547817045,1537,1.239,32.28
547867433,1569,1.264,30.44
547917817,1552,1.251,31.41
547968205,1633,1.316,26.75
548018659,1537,1.239,32.28
548069042,1536,1.238,32.34
548119430,1568,1.264,30.49
548169816,1569,1.264,30.44
548220201,1537,1.239,32.28
548270658,1552,1.251,31.41
548321049,1521,1.226,33.20
548371433,1553,1.252,31.36
548421819,1552,1.251,31.41
548472208,1504,1.212,34.18
548522655,1520,1.225,33.26
548573043,1505,1.213,34.12
548623431,1520,1.225,33.26
548673814,1537,1.239,32.28
548724202,1520,1.225,33.26
548774652,1521,1.226,33.20
548825040,1536,1.238,32.34
548875428,1504,1.212,34.18
548925812,1536,1.238,32.34
548976199,1552,1.251,31.41
549026649,1537,1.239,32.28
549077036,1521,1.226,33.20
549127424,1537,1.239,32.28
549177811,1536,1.238,32.34
549228199,1537,1.239,32.28
549278646,1536,1.238,32.34
549329029,1521,1.226,33.20
549379417,1553,1.252,31.36
549429800,1521,1.226,33.20
549480183,1505,1.213,34.12
549530644,1505,1.213,34.12
549581038,1520,1.225,33.26
549636430,1489,1.200,35.04
549686817,1489,1.200,35.04
549737205,1489,1.200,35.04
549787640,1473,1.187,35.96
549838022,1505,1.213,34.12
549888406,1553,1.252,31.36
549938795,1504,1.212,34.18
549989178,1488,1.199,35.10
550039638,1488,1.199,35.10
550090022,1505,1.213,34.12
550140409,1521,1.226,33.20
550190794,1505,1.213,34.12
550241179,1504,1.212,34.18
550291635,1488,1.199,35.10
550342022,1488,1.199,35.10
550392409,1488,1.199,35.10
550442797,1505,1.213,34.12
550493184,1505,1.213,34.12
550543633,1489,1.200,35.04
550594021,1520,1.225,33.26
550644409,1520,1.225,33.26
550694793,1472,1.186,36.02
550745176,1504,1.212,34.18
550795630,1489,1.200,35.04
550846015,1457,1.174,36.88
550896402,1472,1.186,36.02
550946786,1473,1.187,35.96
550997172,1489,1.200,35.04
551047628,1456,1.173,36.94
551098013,1456,1.173,36.94
551148399,1456,1.173,36.94
551198783,1457,1.174,36.88
551249169,1457,1.174,36.88
551299625,1488,1.199,35.10
551350013,1456,1.173,36.94
551400397,1456,1.173,36.94
551450784,1505,1.213,34.12
551501169,1488,1.199,35.10
551551622,1457,1.174,36.88
551602008,1473,1.187,35.96
551652393,1440,1.160,37.86
551702777,1472,1.186,36.02
551753163,1440,1.160,37.86
551803619,1457,1.174,36.88
551854004,1472,1.186,36.02
551904391,1457,1.174,36.88
551954779,1456,1.173,36.94
552005168,1456,1.173,36.94
552055616,1457,1.174,36.88
552105998,1440,1.160,37.86
552161386,1440,1.160,37.86
552211772,1441,1.161,37.80
552262156,1441,1.161,37.80
552312614,1456,1.173,36.94
552362997,1440,1.160,37.86
552413384,1441,1.161,37.80
552463768,1456,1.173,36.94
552514155,1424,1.148,38.78
552564611,1456,1.173,36.94
552614993,1409,1.135,39.65
552665380,1441,1.161,37.80
552715765,1408,1.135,39.70
552766152,1425,1.148,38.72
552816608,1409,1.135,39.65
552866994,1440,1.160,37.86
552917378,1440,1.160,37.86
552967765,1457,1.174,36.88
553018148,1424,1.148,38.78
553068606,1409,1.135,39.65
553118991,1424,1.148,38.78
553169377,1441,1.161,37.80
553219760,1425,1.148,38.72
553270148,1440,1.160,37.86
553320603,1408,1.135,39.70
553370997,1424,1.148,38.78
553421381,1424,1.148,38.78
553471769,1409,1.135,39.65
553522153,1393,1.123,40.57
553572600,1392,1.122,40.62
553622985,1393,1.123,40.57
553673371,1392,1.122,40.62
553723756,1376,1.109,41.55
553774142,1456,1.173,36.94
553824598,1393,1.123,40.57
553874984,1408,1.135,39.70
553925371,1377,1.110,41.49
553975759,1393,1.123,40.57
554026147,1392,1.122,40.62
554076595,1409,1.135,39.65
554126983,1393,1.123,40.57
554177371,1361,1.097,42.41
554227755,1408,1.135,39.70
554278144,1361,1.097,42.41
554328592,1377,1.110,41.49
554378975,1377,1.110,41.49
554429363,1392,1.122,40.62
554479748,1361,1.097,42.41
554530133,1392,1.122,40.62
554580590,1392,1.122,40.62
554630981,1392,1.122,40.62
554686372,1392,1.122,40.62
554736756,1377,1.110,41.49
554787145,1312,1.057,45.23
554837587,1361,1.097,42.41
554887971,1361,1.097,42.41
554938358,1360,1.096,42.47
554988743,1360,1.096,42.47
555039128,1360,1.096,42.47
555089585,1376,1.109,41.55
555139970,1360,1.096,42.47
555190359,1313,1.058,45.17
555240753,1377,1.110,41.49
555291139,1361,1.097,42.41
555341582,1361,1.097,42.41
555391970,1377,1.110,41.49
555442358,1377,1.110,41.49
555492742,1344,1.083,43.39
555543129,1329,1.071,44.25
555593578,1361,1.097,42.41
555643962,1425,1.148,38.72
555694348,1360,1.096,42.47
555744733,1361,1.097,42.41
555795120,1344,1.083,43.39
555845576,1360,1.096,42.47
555895962,1361,1.097,42.41
555946346,1361,1.097,42.41
555996732,1377,1.110,41.49
556047116,1344,1.083,43.39
556097573,1328,1.070,44.31
556147958,1344,1.083,43.39
556198344,1296,1.044,46.15
556248727,1344,1.083,43.39
556299115,1329,1.071,44.25
556349571,1345,1.084,43.33
556399959,1328,1.070,44.31
556450343,1329,1.071,44.25
556500739,1345,1.084,43.33
556551126,1361,1.097,42.41
556601568,1344,1.083,43.39
556651953,1345,1.084,43.33
556702339,1312,1.057,45.23
556752723,1313,1.058,45.17
556803109,1329,1.071,44.25
556853566,1313,1.058,45.17
556903951,1296,1.044,46.15
556954334,1297,1.045,46.09
557004720,1297,1.045,46.09
557055103,1329,1.071,44.25
557105563,1312,1.057,45.23
557155951,1281,1.032,47.01
557211339,1312,1.057,45.23
557261724,1312,1.057,45.23
557312109,1281,1.032,47.01
557362560,1296,1.044,46.15
557412946,1329,1.071,44.25
557463330,1297,1.045,46.09
557513716,1312,1.057,45.23
557564105,1297,1.045,46.09
557614558,1281,1.032,47.01
557664942,1296,1.044,46.15
557715328,1281,1.032,47.01
557765711,1281,1.032,47.01
557816099,1312,1.057,45.23
557866555,1312,1.057,45.23
557916943,1313,1.058,45.17
557967326,1280,1.032,47.07
558017714,1281,1.032,47.01
558068098,1281,1.032,47.01
558118551,1280,1.032,47.07
558168936,1249,1.007,48.86
558219322,1297,1.045,46.09
558269707,1264,1.019,47.99
558320094,1280,1.032,47.07
558370550,1264,1.019,47.99
558420941,1280,1.032,47.07
558471325,1281,1.032,47.01
558521711,1297,1.045,46.09
558572095,1296,1.044,46.15
558622547,1248,1.006,48.91
558672932,1281,1.032,47.01
558723319,1248,1.006,48.91
558773707,1297,1.045,46.09
558824094,1296,1.044,46.15
558874544,1265,1.019,47.93
558924932,1313,1.058,45.17
558975319,1296,1.044,46.15
559025704,1296,1.044,46.15
559076091,1280,1.032,47.07
559126541,1297,1.045,46.09
559176929,1281,1.032,47.01
559227314,1265,1.019,47.93
559277701,1280,1.032,47.07
559328086,1296,1.044,46.15
559378538,1265,1.019,47.93
559428922,1265,1.019,47.93
559479309,1265,1.019,47.93
559529694,1280,1.032,47.07
559580080,1296,1.044,46.15
559630535,1248,1.006,48.91
559680928,1265,1.019,47.93
559736324,1264,1.019,47.99
559786708,1248,1.006,48.91
559837096,1265,1.019,47.93
559887533,1281,1.032,47.01
559937921,1296,1.044,46.15
559988307,1264,1.019,47.99
560038693,1232,0.993,49.83
560089078,1265,1.019,47.93
560139530,1280,1.032,47.07
560189914,1249,1.007,48.86
560240302,1296,1.044,46.15
560290693,1248,1.006,48.91
560341077,1264,1.019,47.99
560391528,1265,1.019,47.93
560441914,1265,1.019,47.93
560492303,1264,1.019,47.99
560542689,1297,1.045,46.09
560593073,1265,1.019,47.93
560643525,1296,1.044,46.15
560693909,1265,1.019,47.93
560744296,1328,1.070,44.31
560794679,1296,1.044,46.15
560845066,1329,1.071,44.25
560895521,1328,1.070,44.31
560945910,1296,1.044,46.15
560996298,1313,1.058,45.17
561046683,1232,0.993,49.83
561097069,1313,1.058,45.17
561147519,1312,1.057,45.23
561197907,1296,1.044,46.15
561248293,1313,1.058,45.17
561298679,1296,1.044,46.15
561349065,1344,1.083,43.39
561399517,1297,1.045,46.09
561449901,1312,1.057,45.23
561500287,1313,1.058,45.17
561550672,1296,1.044,46.15
561601063,1328,1.070,44.31
561651513,1328,1.070,44.31
561701899,1313,1.058,45.17
561752284,1345,1.084,43.33
561802669,1329,1.071,44.25
561853054,1329,1.071,44.25
561903511,1344,1.083,43.39
561953897,1344,1.083,43.39
562004284,1361,1.097,42.41
562054666,1329,1.071,44.25
562105048,1329,1.071,44.25
562155509,1360,1.096,42.47
562205898,1329,1.071,44.25
562261291,1344,1.083,43.39
562311675,1360,1.096,42.47
562362062,1329,1.071,44.25
562412506,1328,1.070,44.31
562462891,1328,1.070,44.31
562513277,1344,1.083,43.39
562563661,1328,1.070,44.31
562614047,1344,1.083,43.39
562664503,1344,1.083,43.39
562714889,1376,1.109,41.55
562765279,1360,1.096,42.47
562815665,1360,1.096,42.47
562866055,1344,1.083,43.39
562916500,1344,1.083,43.39
562966884,1392,1.122,40.62
563017272,1361,1.097,42.41
563067656,1360,1.096,42.47
563118043,1376,1.109,41.55
563168498,1360,1.096,42.47
563218886,1393,1.123,40.57
563269274,1361,1.097,42.41
563319657,1393,1.123,40.57
563370045,1377,1.110,41.49
563420494,1345,1.084,43.33
563470889,1393,1.123,40.57
563521271,1377,1.110,41.49
563571655,1456,1.173,36.94
563622044,1408,1.135,39.70
563672492,1393,1.123,40.57
563722881,1377,1.110,41.49
563773266,1377,1.110,41.49
563823652,1424,1.148,38.78
563874036,1408,1.135,39.70
563924489,1377,1.110,41.49
563974874,1377,1.110,41.49
564025259,1377,1.110,41.49
564075645,1376,1.109,41.55
564126031,1408,1.135,39.70
564176487,1408,1.135,39.70
564226872,1392,1.122,40.62
564277258,1408,1.135,39.70
564327642,1393,1.123,40.57
564378027,1393,1.123,40.57
564428484,1441,1.161,37.80
564478870,1425,1.148,38.72
564529255,1376,1.109,41.55
564579640,1409,1.135,39.65
564630025,1392,1.122,40.62
564680481,1425,1.148,38.72
564730873,1424,1.148,38.78
564786265,1408,1.135,39.70
564836653,1441,1.161,37.80
564887041,1408,1.135,39.70
564937478,1441,1.161,37.80
564987867,1393,1.123,40.57
565038252,1440,1.160,37.86
565088639,1441,1.161,37.80
565139023,1425,1.148,38.72
565189476,1424,1.148,38.78
565239859,1457,1.174,36.88
565290245,1441,1.161,37.80
565340630,1424,1.148,38.78
565391022,1425,1.148,38.72
565441473,1441,1.161,37.80
565491858,1440,1.160,37.86
565542244,1441,1.161,37.80
565592629,1440,1.160,37.86
565643015,1473,1.187,35.96
565693470,1441,1.161,37.80
565743856,1472,1.186,36.02
565794242,1456,1.173,36.94
565844626,1472,1.186,36.02
565895011,1457,1.174,36.88
565945467,1472,1.186,36.02
565995853,1456,1.173,36.94
566046237,1473,1.187,35.96
566096623,1473,1.187,35.96
566147009,1489,1.200,35.04
566197465,1440,1.160,37.86
566247851,1456,1.173,36.94
566298233,1489,1.200,35.04
566348620,1440,1.160,37.86
566399005,1488,1.199,35.10
566449462,1488,1.199,35.10
566499848,1489,1.200,35.04
566550235,1473,1.187,35.96
566600617,1504,1.212,34.18
566651012,1504,1.212,34.18
566701460,1504,1.212,34.18
566751844,1488,1.199,35.10
566802231,1520,1.225,33.26
566852614,1489,1.200,35.04
566902996,1521,1.226,33.20
566953457,1489,1.200,35.04
567003845,1473,1.187,35.96
567054233,1505,1.213,34.12
567104617,1520,1.225,33.26
567155004,1521,1.226,33.20
567205454,1505,1.213,34.12
567255842,1505,1.213,34.12
567311231,1536,1.238,32.34
567361615,1536,1.238,32.34
567412002,1489,1.200,35.04
567462451,1521,1.226,33.20
567512838,1521,1.226,33.20
567563223,1520,1.225,33.26
567613606,1521,1.226,33.20
567663993,1537,1.239,32.28
567714449,1552,1.251,31.41
567764834,1536,1.238,32.34
567815220,1505,1.213,34.12
567865603,1521,1.226,33.20
567915990,1504,1.212,34.18
567966446,1536,1.238,32.34
568016833,1553,1.252,31.36
568067217,1569,1.264,30.44
568117601,1520,1.225,33.26
568167987,1553,1.252,31.36
568218444,1537,1.239,32.28
568268829,1553,1.252,31.36
568319214,1585,1.277,29.52
568369599,1585,1.277,29.52
568419984,1617,1.303,27.67
568470441,1568,1.264,30.49
568520832,1553,1.252,31.36
568571217,1569,1.264,30.44
568621602,1569,1.264,30.44
568671988,1568,1.264,30.49
568722439,1553,1.252,31.36
568772823,1601,1.290,28.59
568823208,1585,1.277,29.52
568873593,1600,1.289,28.65
568923978,1601,1.290,28.59
568974435,1584,1.276,29.57
569024821,1569,1.264,30.44
569075205,1585,1.277,29.52
569125590,1584,1.276,29.57
569175976,1600,1.289,28.65
569226432,1601,1.290,28.59
569276817,1616,1.302,27.73
569327202,1585,1.277,29.52
569377588,1633,1.316,26.75
569427974,1617,1.303,27.67
569478429,1632,1.315,26.81
569528815,1616,1.302,27.73
569579200,1585,1.277,29.52
569629585,1649,1.329,25.83
569679971,1617,1.303,27.67
569730427,1633,1.316,26.75
569780812,1633,1.316,26.75
569836204,1632,1.315,26.81
569886592,1600,1.289,28.65
569936975,1600,1.289,28.65
569987424,1617,1.303,27.67
570037812,1649,1.329,25.83
570088200,1632,1.315,26.81
570138584,1633,1.316,26.75
570188973,1632,1.315,26.81
570239422,1665,1.342,24.91
570289809,1616,1.302,27.73
570340192,1648,1.328,25.89
570390576,1648,1.328,25.89
570440969,1649,1.329,25.83
570491419,1664,1.341,24.97
570541807,1649,1.329,25.83
570592195,1632,1.315,26.81
570642579,1633,1.316,26.75
570692967,1681,1.355,23.99
570743416,1681,1.355,23.99
570793804,1665,1.342,24.91
570844192,1664,1.341,24.97
570894576,1680,1.354,24.05
570944964,1680,1.354,24.05
570995414,1681,1.355,23.99
571045802,1648,1.328,25.89
571096189,1681,1.355,23.99
571146574,1633,1.316,26.75
571196961,1712,1.380,22.20
571247411,1712,1.380,22.20
571297798,1712,1.380,22.20
571348186,1712,1.380,22.20
571398571,1697,1.368,23.07
571448959,1633,1.316,26.75
571499408,1680,1.354,24.05
571549797,1664,1.341,24.97
571600184,1680,1.354,24.05
571650567,1665,1.342,24.91
571700963,1744,1.405,20.36
571751406,1664,1.341,24.97
571801793,1713,1.380,22.15
571852181,1713,1.380,22.15
571902566,1665,1.342,24.91
571952953,1665,1.342,24.91
572003402,1665,1.342,24.91
572053785,1681,1.355,23.99
572104172,1697,1.368,23.07
572154557,1696,1.367,23.13
572204944,1729,1.393,21.23
572255400,1680,1.354,24.05
572305789,1697,1.368,23.07
572361181,1681,1.355,23.99
572411565,1681,1.355,23.99
572461950,1665,1.342,24.91
572512397,1696,1.367,23.13
572562786,1712,1.380,22.20
572613171,1712,1.380,22.20
572663558,1696,1.367,23.13
572713941,1680,1.354,24.05
572764394,1664,1.341,24.97
572814783,1696,1.367,23.13
572865167,1713,1.380,22.15
572915555,1713,1.380,22.15
572965943,1665,1.342,24.91
573016392,1696,1.367,23.13
573066780,1713,1.380,22.15
573117164,1697,1.368,23.07
573167552,1712,1.380,22.20
573217940,1681,1.355,23.99
573268389,1713,1.380,22.15
573318777,1681,1.355,23.99
573369160,1712,1.380,22.20
573419543,1681,1.355,23.99
573469931,1712,1.380,22.20
573520387,1713,1.380,22.15
573570782,1696,1.367,23.13
573621168,1696,1.367,23.13
573671553,1697,1.368,23.07
573721940,1712,1.380,22.20
573772384,1696,1.367,23.13
573822772,1696,1.367,23.13
573873160,1712,1.380,22.20
573923543,1728,1.393,21.28
573973931,1696,1.367,23.13
574024381,1696,1.367,23.13
574074770,1760,1.418,19.44
574125157,1665,1.342,24.91
574175541,1664,1.341,24.97
574225929,1697,1.368,23.07
574276378,1696,1.367,23.13
574326766,1696,1.367,23.13
574377154,1697,1.368,23.07
574427538,1712,1.380,22.20
574477926,1696,1.367,23.13
574528375,1712,1.380,22.20
574578759,1696,1.367,23.13
574629146,1665,1.342,24.91
574679531,1713,1.380,22.15
574729919,1729,1.393,21.23
574780373,1712,1.380,22.20
574830764,1696,1.367,23.13
574886152,1697,1.368,23.07
574936539,1696,1.367,23.13
574986923,1696,1.367,23.13
575037370,1696,1.367,23.13
575087758,1696,1.367,23.13
575138143,1680,1.354,24.05
575188531,1712,1.380,22.20
575238919,1680,1.354,24.05
575289367,1729,1.393,21.23
575339755,1681,1.355,23.99
575390141,1680,1.354,24.05
575440528,1680,1.354,24.05
575490921,1681,1.355,23.99
575541365,1713,1.380,22.15
575591752,1680,1.354,24.05
575642136,1681,1.355,23.99
575692518,1712,1.380,22.20
575742906,1696,1.367,23.13
575793362,1729,1.393,21.23
575843749,1712,1.380,22.20
575894133,1696,1.367,23.13
575944517,1696,1.367,23.13
575994903,1696,1.367,23.13
576045359,1680,1.354,24.05
576095747,1728,1.393,21.28
576146135,1712,1.380,22.20
576196519,1664,1.341,24.97
576246907,1664,1.341,24.97
576297356,1696,1.367,23.13
576347745,1665,1.342,24.91
576398133,1697,1.368,23.07
576448516,1664,1.341,24.97
576498899,1696,1.367,23.13
576549354,1729,1.393,21.23
576599744,1664,1.341,24.97
576650132,1712,1.380,22.20
576700521,1729,1.393,21.23
576750916,1681,1.355,23.99
576801351,1681,1.355,23.99
576851736,1712,1.380,22.20
576902119,1728,1.393,21.28
576952506,1696,1.367,23.13
577002891,1664,1.341,24.97
577053349,1680,1.354,24.05
577103735,1681,1.355,23.99
577154118,1681,1.355,23.99
577204503,1681,1.355,23.99
577254889,1697,1.368,23.07
577305346,1713,1.380,22.15
577355732,1696,1.367,23.13
577411122,1680,1.354,24.05
577461506,1696,1.367,23.13
577511893,1680,1.354,24.05
