timestamp_us,adc_raw,voltage_V,field_mT
1750487207656686,1665,1.897,0.00
1750487207681835,1680,1.914,0.00
1750487207706660,1680,1.914,0.00
1750487207731455,1680,1.914,0.00
1750487207756516,1633,1.861,0.00
1750487207773918,1681,1.915,0.00
1750487207791393,1649,1.879,0.00
1750487207808982,1665,1.897,0.00
1750487207826780,1649,1.879,0.00
1750487207844425,1665,1.897,0.00
1750487207862070,1664,1.896,0.00
1750487207879707,1632,1.860,0.00
1750487207897689,1648,1.878,0.00
1750487207915244,1713,1.952,0.00
1750487207933106,1664,1.896,0.00
1750487207950584,1713,1.952,0.00
1750487207968066,1680,1.914,0.00
1750487207985558,1680,1.914,0.00
1750487208003047,1681,1.915,0.00
1750487208020649,1648,1.878,0.00
1750487208038132,1664,1.896,0.00
1750487208055584,1681,1.915,0.00
1750487208073108,1680,1.914,0.00
1750487208091049,1649,1.879,0.00
1750487208108963,1664,1.896,0.00
1750487208126564,1648,1.878,0.00
1750487208144436,1664,1.896,0.00
1750487208162085,1680,1.914,0.00
1750487208180127,1664,1.896,0.00
1750487208198435,1681,1.915,0.00
1750487208215933,1665,1.897,0.00
1750487208233566,1681,1.915,0.00
1750487208251078,1649,1.879,0.00
1750487208268563,1665,1.897,0.00
1750487208286211,1664,1.896,0.00
1750487208298604,1633,1.861,0.00
1750487208311029,1665,1.897,0.00
1750487208323783,1665,1.897,0.00
1750487208336402,1664,1.896,0.00
1750487208348827,1649,1.879,0.00
1750487208361279,1713,1.952,0.00
1750487208374062,1665,1.897,0.00
1750487208386785,1680,1.914,0.00
1750487208399258,1681,1.915,0.00
1750487208411594,1665,1.897,0.00
1750487208424113,1696,1.933,0.00
1750487208436599,1616,1.841,0.00
1750487208449018,1681,1.915,0.00
1750487208461426,1664,1.896,0.00
1750487208473889,1681,1.915,0.00
1750487208486274,1664,1.896,0.00
1750487208498820,1680,1.914,0.00
1750487208511186,1680,1.914,0.00
1750487208523626,1648,1.878,0.00
1750487208536510,1649,1.879,0.00
1750487208548926,1632,1.860,0.00
1750487208561242,1681,1.915,0.00
1750487208573750,1632,1.860,0.00
1750487208586785,1664,1.896,0.00
1750487208599977,1713,1.952,0.00
1750487208612378,1632,1.860,0.00
1750487208624685,1665,1.897,0.00
1750487208636998,1665,1.897,0.00
1750487208649553,1649,1.879,0.00
1750487208662951,1680,1.914,0.00
1750487208671670,1712,1.951,0.00
1750487208680743,1680,1.914,0.00
1750487208689414,1665,1.897,0.00
1750487208698222,1648,1.878,0.00
1750487208706990,1648,1.878,0.00
1750487208715893,1681,1.915,0.00
1750487208724642,1648,1.878,0.00
1750487208733559,1696,1.933,0.00
1750487208742324,1665,1.897,0.00
1750487208751072,1665,1.897,0.00
1750487208759706,1665,1.897,0.00
1750487208768571,1648,1.878,0.00
1750487208777285,1649,1.879,0.00
1750487208786258,1728,1.969,0.00
1750487208794885,1665,1.897,0.00
1750487208803783,1649,1.879,0.00
1750487208812474,1648,1.878,0.00
1750487208821370,1649,1.879,0.00
1750487208830044,1680,1.914,0.00
1750487208838769,1665,1.897,0.00
1750487208847605,1649,1.879,0.00
1750487208856371,1648,1.878,0.00
1750487208865502,1665,1.897,0.00
1750487208874232,1664,1.896,0.00
1750487208883007,1633,1.861,0.00
1750487208891786,1616,1.841,0.00
1750487208900640,1697,1.934,0.00
1750487208909325,1697,1.934,0.00
1750487208918237,1649,1.879,0.00
1750487208927243,1680,1.914,0.00
1750487208933504,1649,1.879,0.00
1750487208939653,1665,1.897,0.00
1750487208945879,1680,1.914,0.00
1750487208952162,1680,1.914,0.00
1750487208958294,1745,1.988,0.00
1750487208964844,1665,1.897,0.00
1750487208971067,1665,1.897,0.00
1750487208977240,1665,1.897,0.00
1750487208983463,1648,1.878,0.00
1750487208989810,1649,1.879,0.00
1750487208996002,1664,1.896,0.00
1750487209002370,1664,1.896,0.00
1750487209008512,1665,1.897,0.00
1750487209014786,1680,1.914,0.00
1750487209021100,1648,1.878,0.00
1750487209027312,1648,1.878,0.00
1750487209033770,1648,1.878,0.00
1750487209040017,1648,1.878,0.00
1750487209046252,1696,1.933,0.00
1750487209052427,1681,1.915,0.00
1750487209058532,1664,1.896,0.00
1750487209064686,1649,1.879,0.00
1750487209070817,1680,1.914,0.00
1750487209077068,1648,1.878,0.00
1750487209083356,1681,1.915,0.00
1750487209089590,1665,1.897,0.00
1750487209095786,1633,1.861,0.00
1750487209102094,1649,1.879,0.00
1750487209108267,1649,1.879,0.00
1750487209114964,1648,1.878,0.00
1750487209119407,1633,1.861,0.00
1750487209123822,1680,1.914,0.00
1750487209128161,1680,1.914,0.00
1750487209132512,1697,1.934,0.00
1750487209136916,1648,1.878,0.00
1750487209141293,1649,1.879,0.00
1750487209145609,1632,1.860,0.00
1750487209150018,1649,1.879,0.00
1750487209154436,1680,1.914,0.00
1750487209158861,1633,1.861,0.00
1750487209163337,1616,1.841,0.00
1750487209167707,1664,1.896,0.00
1750487209172191,1680,1.914,0.00
1750487209176601,1680,1.914,0.00
1750487209181499,1665,1.897,0.00
1750487209186113,1681,1.915,0.00
1750487209190529,1665,1.897,0.00
1750487209194908,1649,1.879,0.00
1750487209199442,1664,1.896,0.00
1750487209203918,1649,1.879,0.00
1750487209208295,1648,1.878,0.00
1750487209212580,1649,1.879,0.00
1750487209216970,1680,1.914,0.00
1750487209221333,1697,1.934,0.00
1750487209225664,1680,1.914,0.00
1750487209230015,1648,1.878,0.00
1750487209234376,1633,1.861,0.00
1750487209238801,1664,1.896,0.00
1750487209243240,1664,1.896,0.00
1750487209248118,1584,1.805,0.00
1750487209251244,1681,1.915,0.00
1750487209254369,1616,1.841,0.00
1750487209257502,1681,1.915,0.00
1750487209260601,1649,1.879,0.00
1750487209263769,1648,1.878,0.00
1750487209267158,1680,1.914,0.00
1750487209270337,1681,1.915,0.00
1750487209273491,1696,1.933,0.00
1750487209276581,1648,1.878,0.00
1750487209279690,1665,1.897,0.00
1750487209282842,1664,1.896,0.00
1750487209285963,1649,1.879,0.00
1750487209289023,1648,1.878,0.00
1750487209292048,1633,1.861,0.00
1750487209295125,1633,1.861,0.00
1750487209298356,1665,1.897,0.00
1750487209301576,1632,1.860,0.00
1750487209304714,1648,1.878,0.00
1750487209307886,1665,1.897,0.00
1750487209310922,1633,1.861,0.00
1750487209314171,1648,1.878,0.00
1750487209317380,1649,1.879,0.00
1750487209320521,1712,1.951,0.00
1750487209323633,1665,1.897,0.00
1750487209326680,1649,1.879,0.00
1750487209329706,1665,1.897,0.00
1750487209332871,1648,1.878,0.00
1750487209336052,1680,1.914,0.00
1750487209339141,1664,1.896,0.00
1750487209342353,1664,1.896,0.00
1750487209344510,1680,1.914,0.00
1750487209346682,1649,1.879,0.00
1750487209349244,1680,1.914,0.00
1750487209351557,1648,1.878,0.00
1750487209353835,1632,1.860,0.00
1750487209356065,1649,1.879,0.00
1750487209358322,1680,1.914,0.00
1750487209360484,1649,1.879,0.00
1750487209362709,1648,1.878,0.00
1750487209365077,1697,1.934,0.00
1750487209367564,1665,1.897,0.00
1750487209369795,1696,1.933,0.00
1750487209371956,1681,1.915,0.00
1750487209374161,1649,1.879,0.00
1750487209376403,1648,1.878,0.00
1750487209378572,1713,1.952,0.00
1750487209380830,1616,1.841,0.00
1750487209383293,1665,1.897,0.00
1750487209385611,1665,1.897,0.00
1750487209387816,1648,1.878,0.00
1750487209390021,1648,1.878,0.00
1750487209392235,1665,1.897,0.00
1750487209394406,1664,1.896,0.00
1750487209396683,1665,1.897,0.00
1750487209399218,1648,1.878,0.00
1750487209401606,1648,1.878,0.00
1750487209403916,1681,1.915,0.00
1750487209406134,1648,1.878,0.00
1750487209408301,1745,1.988,0.00
1750487209410640,1680,1.914,0.00
1750487209412511,1648,1.878,0.00
1750487209414288,1632,1.860,0.00
1750487209416628,1665,1.897,0.00
1750487209418356,1648,1.878,0.00
1750487209420002,1696,1.933,0.00
1750487209421620,1665,1.897,0.00
1750487209423254,1664,1.896,0.00
1750487209424891,1649,1.879,0.00
1750487209426566,1696,1.933,0.00
1750487209428201,1697,1.934,0.00
1750487209429858,1665,1.897,0.00
1750487209431555,1649,1.879,0.00
1750487209433331,1680,1.914,0.00
1750487209434974,1680,1.914,0.00
1750487209436630,1649,1.879,0.00
1750487209438206,1649,1.879,0.00
1750487209439761,1680,1.914,0.00
1750487209441355,1648,1.878,0.00
1750487209442986,1632,1.860,0.00
1750487209444611,1665,1.897,0.00
1750487209446166,1681,1.915,0.00
1750487209447828,1664,1.896,0.00
1750487209449597,1633,1.861,0.00
1750487209451284,1665,1.897,0.00
1750487209453067,1681,1.915,0.00
1750487209454931,1665,1.897,0.00
1750487209456604,1664,1.896,0.00
1750487209458172,1649,1.879,0.00
1750487209459771,1648,1.878,0.00
1750487209461583,1648,1.878,0.00
1750487209462755,1649,1.879,0.00
1750487209464010,1681,1.915,0.00
1750487209465239,1713,1.952,0.00
1750487209466517,1633,1.861,0.00
1750487209467833,1649,1.879,0.00
1750487209469137,1665,1.897,0.00
1750487209470331,1665,1.897,0.00
1750487209471466,1665,1.897,0.00
1750487209472603,1648,1.878,0.00
1750487209473836,1664,1.896,0.00
1750487209474992,1664,1.896,0.00
1750487209476118,1665,1.897,0.00
1750487209477244,1665,1.897,0.00
1750487209478461,1649,1.879,0.00
1750487209479638,1680,1.914,0.00
1750487209480893,1697,1.934,0.00
1750487209482143,1680,1.914,0.00
1750487209483435,1665,1.897,0.00
1750487209484699,1665,1.897,0.00
1750487209485967,1649,1.879,0.00
1750487209487116,1665,1.897,0.00
1750487209488242,1680,1.914,0.00
1750487209489411,1632,1.860,0.00
1750487209490790,1648,1.878,0.00
1750487209492039,1649,1.879,0.00
1750487209493205,1616,1.841,0.00
1750487209494347,1680,1.914,0.00
1750487209495531,1665,1.897,0.00
1750487209496728,1665,1.897,0.00
1750487209498214,1664,1.896,0.00
1750487209499303,1664,1.896,0.00
1750487209500266,1648,1.878,0.00
1750487209501157,1648,1.878,0.00
1750487209502040,1680,1.914,0.00
1750487209502952,1649,1.879,0.00
1750487209503821,1665,1.897,0.00
1750487209504680,1664,1.896,0.00
1750487209505510,1681,1.915,0.00
1750487209506344,1648,1.878,0.00
1750487209507219,1649,1.879,0.00
1750487209508097,1649,1.879,0.00
1750487209509009,1665,1.897,0.00
1750487209509873,1681,1.915,0.00
1750487209510748,1664,1.896,0.00
1750487209511582,1664,1.896,0.00
1750487209512414,1665,1.897,0.00
1750487209513291,1681,1.915,0.00
1750487209514427,1632,1.860,0.00
1750487209515961,1696,1.933,0.00
1750487209517026,1649,1.879,0.00
1750487209518005,1713,1.952,0.00
1750487209518947,1633,1.861,0.00
1750487209519823,1665,1.897,0.00
1750487209520657,1664,1.896,0.00
1750487209521495,1648,1.878,0.00
1750487209522337,1664,1.896,0.00
1750487209523220,1696,1.933,0.00
1750487209524073,1633,1.861,0.00
1750487209524909,1665,1.897,0.00
1750487209525860,1665,1.897,0.00
1750487209526532,1649,1.879,0.00
1750487209527202,1680,1.914,0.00
1750487209527869,1681,1.915,0.00
1750487209528491,1649,1.879,0.00
1750487209529110,1681,1.915,0.00
1750487209529728,1649,1.879,0.00
1750487209530347,1665,1.897,0.00
1750487209531424,1665,1.897,0.00
1750487209532364,1681,1.915,0.00
1750487209533303,1649,1.879,0.00
1750487209534127,1665,1.897,0.00
1750487209534864,1680,1.914,0.00
1750487209535491,1664,1.896,0.00
1750487209536095,1697,1.934,0.00
1750487209536691,1681,1.915,0.00
1750487209537294,1665,1.897,0.00
1750487209537982,1632,1.860,0.00
1750487209538625,1648,1.878,0.00
1750487209539238,1681,1.915,0.00
1750487209539841,1648,1.878,0.00
1750487209540438,1664,1.896,0.00
1750487209541035,1696,1.933,0.00
1750487209541642,1680,1.914,0.00
1750487209542253,1680,1.914,0.00
1750487209542923,1649,1.879,0.00
1750487209543553,1649,1.879,0.00
1750487209544186,1696,1.933,0.00
1750487209544805,1648,1.878,0.00
1750487209545410,1664,1.896,0.00
1750487209546092,1697,1.934,0.00
1750487209546550,1648,1.878,0.00
1750487209547005,1632,1.860,0.00
1750487209547807,1649,1.879,0.00
1750487209548527,1665,1.897,0.00
1750487209549337,1681,1.915,0.00
1750487209549920,1649,1.879,0.00
1750487209550414,1665,1.897,0.00
1750487209550885,1665,1.897,0.00
1750487209551491,1648,1.878,0.00
1750487209551948,1649,1.879,0.00
1750487209552399,1664,1.896,0.00
1750487209552847,1680,1.914,0.00
1750487209553297,1696,1.933,0.00
1750487209553823,1696,1.933,0.00
1750487209554320,1648,1.878,0.00
1750487209554794,1681,1.915,0.00
1750487209555249,1680,1.914,0.00
1750487209555700,1633,1.861,0.00
1750487209556150,1664,1.896,0.00
1750487209556602,1697,1.934,0.00
1750487209557061,1664,1.896,0.00
1750487209557541,1665,1.897,0.00
1750487209558017,1680,1.914,0.00
1750487209558497,1648,1.878,0.00
1750487209558975,1648,1.878,0.00
1750487209559442,1648,1.878,0.00
1750487209559903,1649,1.879,0.00
1750487209560357,1664,1.896,0.00
1750487209560811,1665,1.897,0.00
1750487209561343,1632,1.860,0.00
1750487209561696,1648,1.878,0.00
1750487209562048,1664,1.896,0.00
1750487209562440,1664,1.896,0.00
1750487209562814,1664,1.896,0.00
1750487209563350,1649,1.879,0.00
1750487209564006,1664,1.896,0.00
1750487209564616,1681,1.915,0.00
1750487209565166,1665,1.897,0.00
1750487209565736,1664,1.896,0.00
1750487209566268,1664,1.896,0.00
1750487209579813,1649,1.879,0.00
1750487209581148,1713,1.952,0.00
1750487209581659,1697,1.934,0.00
1750487209582140,1648,1.878,0.00
1750487209582556,1665,1.897,0.00
1750487209582919,1648,1.878,0.00
1750487209583305,1649,1.879,0.00
1750487209583702,1665,1.897,0.00
1750487209584077,1665,1.897,0.00
1750487209584536,1665,1.897,0.00
1750487209585080,1680,1.914,0.00
1750487209585591,1665,1.897,0.00
1750487209586221,1648,1.878,0.00
1750487209586733,1665,1.897,0.00
1750487209587155,1665,1.897,0.00
1750487209587531,1681,1.915,0.00
1750487209588061,1680,1.914,0.00
1750487209588426,1664,1.896,0.00
1750487209588778,1680,1.914,0.00
1750487209589199,1648,1.878,0.00
1750487209589585,1665,1.897,0.00
1750487209589864,1649,1.879,0.00
1750487209590142,1680,1.914,0.00
1750487209590418,1649,1.879,0.00
1750487209590694,1665,1.897,0.00
1750487209590969,1664,1.896,0.00
1750487209591423,1665,1.897,0.00
1750487209591879,1664,1.896,0.00
1750487209592204,1664,1.896,0.00
1750487209592486,1649,1.879,0.00
1750487209592764,1649,1.879,0.00
1750487209593052,1665,1.897,0.00
1750487209593328,1648,1.878,0.00
1750487209593605,1664,1.896,0.00
1750487209593889,1632,1.860,0.00
1750487209594166,1681,1.915,0.00
1750487209594441,1664,1.896,0.00
1750487209594715,1649,1.879,0.00
1750487209594991,1664,1.896,0.00
1750487209595266,1696,1.933,0.00
1750487209595541,1681,1.915,0.00
1750487209595817,1697,1.934,0.00
1750487209596128,1617,1.843,0.00
1750487209596470,1648,1.878,0.00
1750487209596889,1665,1.897,0.00
1750487209597403,1665,1.897,0.00
1750487209597787,1681,1.915,0.00
1750487209598119,1648,1.878,0.00
1750487209598514,1665,1.897,0.00
1750487209599097,1696,1.933,0.00
1750487209599448,1680,1.914,0.00
1750487209599757,1680,1.914,0.00
1750487209600019,1649,1.879,0.00
1750487209600257,1649,1.879,0.00
1750487209600491,1648,1.878,0.00
1750487209600721,1665,1.897,0.00
1750487209600952,1680,1.914,0.00
1750487209601318,1665,1.897,0.00
1750487209601626,1681,1.915,0.00
1750487209601881,1697,1.934,0.00
1750487209602115,1649,1.879,0.00
1750487209602350,1665,1.897,0.00
1750487209602578,1648,1.878,0.00
1750487209602806,1632,1.860,0.00
1750487209603035,1648,1.878,0.00
1750487209603262,1648,1.878,0.00
1750487209603504,1632,1.860,0.00
1750487209603731,1649,1.879,0.00
1750487209603958,1633,1.861,0.00
1750487209604184,1664,1.896,0.00
1750487209604410,1649,1.879,0.00
1750487209604676,1633,1.861,0.00
1750487209604903,1632,1.860,0.00
1750487209605134,1648,1.878,0.00
1750487209605360,1633,1.861,0.00
1750487209605587,1696,1.933,0.00
1750487209605813,1648,1.878,0.00
1750487209606039,1665,1.897,0.00
1750487209606507,1648,1.878,0.00
1750487209607183,1664,1.896,0.00
1750487209607468,1681,1.915,0.00
1750487209607695,1649,1.879,0.00
1750487209607913,1633,1.861,0.00
1750487209608131,1681,1.915,0.00
1750487209608348,1648,1.878,0.00
1750487209608566,1681,1.915,0.00
1750487209608783,1648,1.878,0.00
1750487209608999,1665,1.897,0.00
1750487209609219,1697,1.934,0.00
1750487209609434,1648,1.878,0.00
1750487209609649,1649,1.879,0.00
1750487209609864,1649,1.879,0.00
1750487209610079,1681,1.915,0.00
1750487209610294,1616,1.841,0.00
1750487209610509,1681,1.915,0.00
1750487209610723,1649,1.879,0.00
1750487209610941,1680,1.914,0.00
1750487209611190,1649,1.879,0.00
1750487209611587,1665,1.897,0.00
1750487209611852,1664,1.896,0.00
1750487209612070,1649,1.879,0.00
1750487209612283,1713,1.952,0.00
1750487209612500,1649,1.879,0.00
1750487209612711,1649,1.879,0.00
1750487209612925,1665,1.897,0.00
1750487209613140,1649,1.879,0.00
1750487209613366,1633,1.861,0.00
1750487209613579,1648,1.878,0.00
1750487209614000,1664,1.896,0.00
1750487209614492,1648,1.878,0.00
1750487209614776,1665,1.897,0.00
1750487209615021,1681,1.915,0.00
1750487209615286,1681,1.915,0.00
1750487209616044,1649,1.879,0.00
1750487209616691,1632,1.860,0.00
1750487209617060,1680,1.914,0.00
1750487209617342,1697,1.934,0.00
1750487209617593,1665,1.897,0.00
1750487209617811,1681,1.915,0.00
1750487209618024,1664,1.896,0.00
1750487209618239,1633,1.861,0.00
1750487209618450,1633,1.861,0.00
1750487209618664,1712,1.951,0.00
1750487209618992,1617,1.843,0.00
1750487209619222,1696,1.933,0.00
1750487209619441,1664,1.896,0.00
1750487209619656,1664,1.896,0.00
1750487209619869,1633,1.861,0.00
1750487209620082,1665,1.897,0.00
1750487209620302,1665,1.897,0.00
1750487209620516,1665,1.897,0.00
1750487209620729,1680,1.914,0.00
1750487209620944,1648,1.878,0.00
1750487209621272,1616,1.841,0.00
1750487209621739,1665,1.897,0.00
1750487209622025,1632,1.860,0.00
1750487209622253,1649,1.879,0.00
1750487209622471,1633,1.861,0.00
1750487209622720,1632,1.860,0.00
1750487209623180,1665,1.897,0.00
1750487209623462,1665,1.897,0.00
1750487209623708,1632,1.860,0.00
1750487209623935,1665,1.897,0.00
1750487209624159,1649,1.879,0.00
1750487209624387,1665,1.897,0.00
1750487209624611,1680,1.914,0.00
1750487209624862,1649,1.879,0.00
1750487209625081,1680,1.914,0.00
1750487209625302,1665,1.897,0.00
1750487209625527,1681,1.915,0.00
1750487209625746,1648,1.878,0.00
1750487209625969,1665,1.897,0.00
1750487209626187,1648,1.878,0.00
1750487209626421,1664,1.896,0.00
1750487209626731,1665,1.897,0.00
1750487209627057,1697,1.934,0.00
1750487209627324,1664,1.896,0.00
1750487209627541,1665,1.897,0.00
1750487209627756,1680,1.914,0.00
1750487209627979,1649,1.879,0.00
1750487209628194,1665,1.897,0.00
1750487209628407,1697,1.934,0.00
1750487209628622,1633,1.861,0.00
1750487209628834,1664,1.896,0.00
1750487209629049,1697,1.934,0.00
1750487209629262,1649,1.879,0.00
1750487209629473,1649,1.879,0.00
1750487209629686,1681,1.915,0.00
1750487209629898,1649,1.879,0.00
1750487209630189,1681,1.915,0.00
1750487209630613,1649,1.879,0.00
1750487209630976,1632,1.860,0.00
1750487209631291,1648,1.878,0.00
1750487209631557,1664,1.896,0.00
1750487209631787,1617,1.843,0.00
1750487209632462,1680,1.914,0.00
1750487209632828,1632,1.860,0.00
1750487209633218,1697,1.934,0.00
1750487209633603,1681,1.915,0.00
1750487209633884,1665,1.897,0.00
1750487209634105,1648,1.878,0.00
1750487209634403,1680,1.914,0.00
1750487209634626,1649,1.879,0.00
1750487209634842,1697,1.934,0.00
1750487209635056,1697,1.934,0.00
1750487209635270,1665,1.897,0.00
1750487209635483,1665,1.897,0.00
1750487209635695,1681,1.915,0.00
1750487209635908,1681,1.915,0.00
1750487209636261,1648,1.878,0.00
1750487209636729,1664,1.896,0.00
1750487209637029,1649,1.879,0.00
1750487209637253,1680,1.914,0.00
1750487209637471,1649,1.879,0.00
1750487209637685,1664,1.896,0.00
1750487209637899,1617,1.843,0.00
1750487209638123,1664,1.896,0.00
1750487209638424,1697,1.934,0.00
1750487209638668,1665,1.897,0.00
1750487209639004,1664,1.896,0.00
1750487209639223,1633,1.861,0.00
1750487209639439,1648,1.878,0.00
1750487209639657,1649,1.879,0.00
1750487209639874,1665,1.897,0.00
1750487209640092,1664,1.896,0.00
1750487209640312,1632,1.860,0.00
1750487209640529,1665,1.897,0.00
1750487209640744,1680,1.914,0.00
1750487209640974,1632,1.860,0.00
1750487209641216,1680,1.914,0.00
1750487209641605,1665,1.897,0.00
1750487209641863,1665,1.897,0.00
1750487209642081,1665,1.897,0.00
1750487209642295,1680,1.914,0.00
1750487209642512,1632,1.860,0.00
1750487209642725,1632,1.860,0.00
1750487209642938,1649,1.879,0.00
1750487209643152,1665,1.897,0.00
1750487209643364,1680,1.914,0.00
1750487209643588,1713,1.952,0.00
1750487209643806,1681,1.915,0.00
1750487209644024,1649,1.879,0.00
1750487209644270,1680,1.914,0.00
1750487209644482,1664,1.896,0.00
1750487209644697,1696,1.933,0.00
1750487209644909,1632,1.860,0.00
1750487209645135,1681,1.915,0.00
1750487209645348,1633,1.861,0.00
1750487209645559,1681,1.915,0.00
1750487209645841,1681,1.915,0.00
1750487209646330,1665,1.897,0.00
1750487209646802,1665,1.897,0.00
1750487209647375,1664,1.896,0.00
1750487209647733,1664,1.896,0.00
1750487209648054,1664,1.896,0.00
1750487209648340,1680,1.914,0.00
1750487209648634,1648,1.878,0.00
1750487209648975,1648,1.878,0.00
1750487209649291,1632,1.860,0.00
1750487209649577,1680,1.914,0.00
1750487209649897,1649,1.879,0.00
1750487209650137,1664,1.896,0.00
1750487209650387,1648,1.878,0.00
1750487209650673,1681,1.915,0.00
1750487209650890,1648,1.878,0.00
1750487209651129,1632,1.860,0.00
1750487209651535,1665,1.897,0.00
1750487209652014,1648,1.878,0.00
1750487209652248,1649,1.879,0.00
1750487209652466,1665,1.897,0.00
1750487209652688,1633,1.861,0.00
1750487209652902,1648,1.878,0.00
1750487209653116,1633,1.861,0.00
1750487209653332,1633,1.861,0.00
1750487209653540,1681,1.915,0.00
1750487209653753,1664,1.896,0.00
1750487209653965,1648,1.878,0.00
1750487209654181,1680,1.914,0.00
1750487209654393,1681,1.915,0.00
1750487209654679,1665,1.897,0.00
1750487209654893,1649,1.879,0.00
1750487209655231,1632,1.860,0.00
1750487209655450,1681,1.915,0.00
1750487209655665,1680,1.914,0.00
1750487209655877,1697,1.934,0.00
1750487209656092,1633,1.861,0.00
1750487209656488,1665,1.897,0.00
1750487209656965,1697,1.934,0.00
1750487209657267,1697,1.934,0.00
1750487209657497,1681,1.915,0.00
1750487209657717,1665,1.897,0.00
1750487209657935,1664,1.896,0.00
1750487209658168,1648,1.878,0.00
1750487209658386,1633,1.861,0.00
1750487209658603,1664,1.896,0.00
1750487209658821,1649,1.879,0.00
1750487209659041,1680,1.914,0.00
1750487209659261,1664,1.896,0.00
1750487209659477,1664,1.896,0.00
1750487209659693,1680,1.914,0.00
1750487209659910,1680,1.914,0.00
1750487209660125,1649,1.879,0.00
1750487209660341,1649,1.879,0.00
1750487209660555,1633,1.861,0.00
1750487209660774,1664,1.896,0.00
1750487209660989,1649,1.879,0.00
1750487209661246,1633,1.861,0.00
1750487209661500,1648,1.878,0.00
1750487209661732,1665,1.897,0.00
1750487209662202,1632,1.860,0.00
1750487209662447,1665,1.897,0.00
1750487209662669,1633,1.861,0.00
1750487209662886,1664,1.896,0.00
1750487209663104,1649,1.879,0.00
1750487209663322,1664,1.896,0.00
1750487209663540,1681,1.915,0.00
1750487209664112,1665,1.897,0.00
1750487209664461,1648,1.878,0.00
1750487209664721,1664,1.896,0.00
1750487209665051,1648,1.878,0.00
1750487209665689,1697,1.934,0.00
1750487209666164,1697,1.934,0.00
1750487209666836,1664,1.896,0.00
1750487209667182,1680,1.914,0.00
1750487209667479,1648,1.878,0.00
1750487209667714,1664,1.896,0.00
1750487209668014,1665,1.897,0.00
1750487209668254,1601,1.824,0.00
1750487209668470,1632,1.860,0.00
1750487209668686,1649,1.879,0.00
1750487209668908,1665,1.897,0.00
1750487209669123,1648,1.878,0.00
1750487209669335,1648,1.878,0.00
1750487209669548,1633,1.861,0.00
